Symbol,Series,Date,PrevClose,OpenPrice,HighPrice,LowPrice,LastPrice,ClosePrice
HCLTECH,EQ,1-Jan-16,855.1,855.1,855.1,843.5,845.6,845.85
HCLTECH,EQ,4-Jan-16,845.85,841,854.95,837.45,846.95,845.95
HCLTECH,EQ,5-Jan-16,845.95,848.95,851.05,836.4,844,842.8
HCLTECH,EQ,6-Jan-16,842.8,853.7,853.7,837,841,841.4
HCLTECH,EQ,7-Jan-16,841.4,836.1,837.9,819,825.5,825.05
HCLTECH,EQ,8-Jan-16,825.05,828,836.75,813.8,831.05,828.35
HCLTECH,EQ,11-Jan-16,828.35,815,833,811.1,815,814.55
HCLTECH,EQ,12-Jan-16,814.55,818,819,798.05,809.65,810.05
HCLTECH,EQ,13-Jan-16,810.05,814.8,829.85,804.3,829,826.4
HCLTECH,EQ,14-Jan-16,826.4,810.05,841.8,810.05,830.05,828.85
HCLTECH,EQ,15-Jan-16,828.85,828.5,842,816,840.1,838.05
HCLTECH,EQ,18-Jan-16,838.05,831.1,853.95,831.1,848,842.35
HCLTECH,EQ,19-Jan-16,842.35,867,870,800,840,838.25
HCLTECH,EQ,20-Jan-16,838.25,831.05,846,823,839,841.9
HCLTECH,EQ,21-Jan-16,841.9,844,850.15,831.25,832.35,835.25
HCLTECH,EQ,22-Jan-16,835.25,838,850.95,831.9,841,839.25
HCLTECH,EQ,25-Jan-16,839.25,847.5,858.9,836.85,839.4,838.7
HCLTECH,EQ,27-Jan-16,838.7,838,840.9,830.2,839,836
HCLTECH,EQ,28-Jan-16,836,833,849.8,829.7,844.15,844.5
HCLTECH,EQ,29-Jan-16,844.5,845.25,870,842.3,866.4,865.75
HCLTECH,EQ,1-Feb-16,865.75,865.8,889.9,865.8,876.7,880.3
HCLTECH,EQ,2-Feb-16,880.3,880,885,867.05,871,872.65
HCLTECH,EQ,3-Feb-16,872.65,866.35,870,848.85,854.05,852.1
HCLTECH,EQ,4-Feb-16,852.1,855.1,874.8,848.95,866.8,867.35
HCLTECH,EQ,5-Feb-16,867.35,877,877,858.35,868.5,869.65
HCLTECH,EQ,8-Feb-16,869.65,866.1,868.95,846,851,849.75
HCLTECH,EQ,9-Feb-16,849.75,843,844,805.95,815,810.45
HCLTECH,EQ,10-Feb-16,810.45,815.5,833,807.6,831.9,827.4
HCLTECH,EQ,11-Feb-16,827.4,827.4,827.4,801.6,806.75,808
HCLTECH,EQ,12-Feb-16,808,814,825.85,784.95,799.5,798.25
HCLTECH,EQ,15-Feb-16,798.25,813,832.5,810.35,825.5,827.1
HCLTECH,EQ,16-Feb-16,827.1,825.1,837.9,819.25,826.7,824.3
HCLTECH,EQ,17-Feb-16,824.3,829.95,835,816.35,826,824.8
HCLTECH,EQ,18-Feb-16,824.8,829.05,847,827.35,842,843.95
HCLTECH,EQ,19-Feb-16,843.95,842,857,828.4,842.5,851.55
HCLTECH,EQ,22-Feb-16,851.55,849.8,849.8,840.1,845.5,845.95
HCLTECH,EQ,23-Feb-16,845.95,845,849,827,828.05,828.95
HCLTECH,EQ,24-Feb-16,828.95,829.6,839,809,811.55,811.05
HCLTECH,EQ,25-Feb-16,811.05,807,815,799.7,813.9,808.75
HCLTECH,EQ,26-Feb-16,808.75,814.35,832,814,826,824.65
HCLTECH,EQ,29-Feb-16,824.65,822,831.65,795,816,813.25
HCLTECH,EQ,1-Mar-16,813.25,813.9,841.4,809,828,832.15
HCLTECH,EQ,2-Mar-16,832.15,837,865,829.35,850.25,854.85
HCLTECH,EQ,3-Mar-16,854.85,865,866.35,851.6,857,859.3
HCLTECH,EQ,4-Mar-16,859.3,860.2,861.1,830.35,838,835.4
HCLTECH,EQ,8-Mar-16,835.4,828,831.95,809.45,812.75,815.25
HCLTECH,EQ,9-Mar-16,815.25,813.95,818,801.35,816,815.65
HCLTECH,EQ,10-Mar-16,815.65,821.8,822.9,806.4,816.1,817.85
HCLTECH,EQ,11-Mar-16,817.85,817,825,812.5,824,823.05
HCLTECH,EQ,14-Mar-16,823.05,823.85,830.4,822,824.5,827.9
HCLTECH,EQ,15-Mar-16,827.9,826,826.95,810.5,811,811.85
HCLTECH,EQ,16-Mar-16,811.85,813.45,816.5,807.5,815.4,814.9
HCLTECH,EQ,17-Mar-16,814.9,820,829,810.55,811.05,815.3
HCLTECH,EQ,18-Mar-16,815.3,816,828.8,815,823,824.15
HCLTECH,EQ,21-Mar-16,824.15,828,828,815.2,824.9,822.55
HCLTECH,EQ,22-Mar-16,822.55,820.75,831,817,827.85,828.45
HCLTECH,EQ,23-Mar-16,828.45,828,830,813.4,817,817.7
HCLTECH,EQ,28-Mar-16,817.7,819.9,826.5,806.45,810.65,810.65
HCLTECH,EQ,29-Mar-16,810.65,814.6,816.2,799.9,807,806.8
HCLTECH,EQ,30-Mar-16,806.8,805.45,822,805.45,821,820.6
HCLTECH,EQ,31-Mar-16,820.6,815,824.5,809.9,813.4,814.1
HCLTECH,EQ,1-Apr-16,814.1,820,824,807,822.5,820.4
HCLTECH,EQ,4-Apr-16,820.4,815,841.95,815,840,839.85
HCLTECH,EQ,5-Apr-16,839.85,839.85,848.9,832.55,841.6,843.25
HCLTECH,EQ,6-Apr-16,843.25,847,847.95,826.1,840.15,838.75
HCLTECH,EQ,7-Apr-16,838.75,846.9,846.9,827,828.1,828.45
HCLTECH,EQ,8-Apr-16,828.45,831.85,836,825.6,834.55,833.1
HCLTECH,EQ,11-Apr-16,833.1,836.45,841.95,824.4,837.45,839.3
HCLTECH,EQ,12-Apr-16,839.3,843,845,831.25,839,839.65
HCLTECH,EQ,13-Apr-16,839.65,844.95,846.5,835.15,836,837.55
HCLTECH,EQ,18-Apr-16,837.55,845.05,860.65,845,852.9,853.3
HCLTECH,EQ,20-Apr-16,853.3,862.5,862.5,835.5,841.9,841.2
HCLTECH,EQ,21-Apr-16,841.2,844,855.35,838.5,846,846.25
HCLTECH,EQ,22-Apr-16,846.25,838.35,852.9,838.35,846,845.15
HCLTECH,EQ,25-Apr-16,845.15,841.25,850,841.25,847.35,845.1
HCLTECH,EQ,26-Apr-16,845.1,839.05,855.4,833.15,850.95,849.8
HCLTECH,EQ,27-Apr-16,849.8,849.5,855.9,831.05,834.85,837.55
HCLTECH,EQ,28-Apr-16,837.55,805,823,796.65,799.3,799.9
HCLTECH,EQ,29-Apr-16,799.9,794,794,747.2,750.25,750.3
HCLTECH,EQ,2-May-16,750.3,750,756.3,740.1,742.5,742.2
HCLTECH,EQ,3-May-16,742.2,747,747.55,726.05,728.1,728.4
HCLTECH,EQ,4-May-16,728.4,727,740.5,726.25,735,737.1
HCLTECH,EQ,5-May-16,737.1,736.8,739.8,725.5,731,732.9
HCLTECH,EQ,6-May-16,732.9,732.95,732.95,721,721.05,722.6
HCLTECH,EQ,9-May-16,722.6,724,733,718.25,719.2,721.4
HCLTECH,EQ,10-May-16,721.4,723.5,724.2,716.1,717.55,718.8
HCLTECH,EQ,11-May-16,718.8,711,716.8,706.4,707.8,708.75
HCLTECH,EQ,12-May-16,708.75,711,718.9,709.5,714.05,714.7
HCLTECH,EQ,13-May-16,714.7,718,727,713,721.5,723.15
HCLTECH,EQ,16-May-16,723.15,725.55,725.6,716.15,718,718.95
HCLTECH,EQ,17-May-16,718.95,720,739,720,731.5,732.3
HCLTECH,EQ,18-May-16,732.3,732,744.6,727,741,742.25
HCLTECH,EQ,19-May-16,742.25,738,744,727.5,728.1,730.1
HCLTECH,EQ,20-May-16,730.1,729,740,729,736.75,736.65
HCLTECH,EQ,23-May-16,736.65,738.35,739.85,732,732.25,733.55
HCLTECH,EQ,24-May-16,733.55,735,741.45,730.05,739.6,739.25
HCLTECH,EQ,25-May-16,739.25,742,750.4,740.15,748.5,749.35
HCLTECH,EQ,26-May-16,749.35,751.05,752,736.65,741.75,740.9
HCLTECH,EQ,27-May-16,740.9,742.6,759.7,742.6,756,757.6
HCLTECH,EQ,30-May-16,757.6,761.1,763.7,745.2,748,747.55
HCLTECH,EQ,31-May-16,747.55,748,753.35,736.35,739.1,739.8
HCLTECH,EQ,1-Jun-16,739.8,744,744.35,731.7,735.8,734.55
HCLTECH,EQ,2-Jun-16,734.55,735,739.6,715.5,721.5,721.35
HCLTECH,EQ,3-Jun-16,721.35,725.3,726.45,720.7,722,721.9
HCLTECH,EQ,6-Jun-16,721.9,722,728.7,715.6,725.25,724.6
HCLTECH,EQ,7-Jun-16,724.6,728,731.45,721.6,727.5,726.7
HCLTECH,EQ,8-Jun-16,726.7,729,745,728.35,744.4,743.5
HCLTECH,EQ,9-Jun-16,743.5,748.7,755.9,744,751.1,753.05
HCLTECH,EQ,10-Jun-16,753.05,750,758,745.95,750,751.05
HCLTECH,EQ,13-Jun-16,751.05,745,756,741.7,754,753.65
HCLTECH,EQ,14-Jun-16,753.65,755,764.95,744.05,750.1,752.4
HCLTECH,EQ,15-Jun-16,752.4,751,757.3,749.95,755.2,755.2
HCLTECH,EQ,16-Jun-16,755.2,752.55,754,742.5,746.4,751.7
HCLTECH,EQ,17-Jun-16,751.7,750,755,747.85,752.15,753.65
HCLTECH,EQ,20-Jun-16,753.65,749.95,781.45,747.85,769.9,770.65
HCLTECH,EQ,21-Jun-16,770.65,768.5,775.8,766.2,770,770.1
HCLTECH,EQ,22-Jun-16,770.1,774,774,766.3,770.05,770.45
HCLTECH,EQ,23-Jun-16,770.45,770,772,762,770.4,769.8
HCLTECH,EQ,24-Jun-16,769.8,743.95,746.7,723.3,742,741.85
HCLTECH,EQ,27-Jun-16,741.85,730.2,749,721,736,735.05
HCLTECH,EQ,28-Jun-16,735.05,729,737.5,711.15,712.85,713.2
HCLTECH,EQ,29-Jun-16,713.2,715.7,729.95,708,728.95,728.45
HCLTECH,EQ,30-Jun-16,728.45,729.2,735.45,726.4,729.7,730.45
HCLTECH,EQ,1-Jul-16,730.45,735,736.8,730,730,731.7
HCLTECH,EQ,4-Jul-16,731.7,735,750,734.05,747.45,748.35
HCLTECH,EQ,5-Jul-16,748.35,748,748,732.2,738.3,738.4
HCLTECH,EQ,7-Jul-16,738.4,741,741,715.75,717.3,717.1
HCLTECH,EQ,8-Jul-16,717.1,715,725.75,715,722.5,721.85
HCLTECH,EQ,11-Jul-16,721.85,722,726.6,715.05,718.25,716.8
HCLTECH,EQ,12-Jul-16,716.8,718,723.3,716.05,722.35,721.35
HCLTECH,EQ,13-Jul-16,721.35,722.5,724,716.6,720,720
HCLTECH,EQ,14-Jul-16,720,721.5,729.9,719.6,729.5,728.25
HCLTECH,EQ,15-Jul-16,728.25,732.9,740,710.25,715.45,717.5
HCLTECH,EQ,18-Jul-16,717.5,722.2,724.7,715,723.7,722.5
HCLTECH,EQ,19-Jul-16,722.5,717.75,731.7,717.75,731,730.15
HCLTECH,EQ,20-Jul-16,730.15,724.9,731.9,716.6,730.9,730
HCLTECH,EQ,21-Jul-16,730,730,730.9,720.15,725,723.55
HCLTECH,EQ,22-Jul-16,723.55,725,730,721.6,729.5,729.2
HCLTECH,EQ,25-Jul-16,729.2,729.5,741,725,740,740.4
HCLTECH,EQ,26-Jul-16,740.4,738.9,747.4,736.25,746.65,745.25
HCLTECH,EQ,27-Jul-16,745.25,747,754.9,742.5,753.4,753.5
HCLTECH,EQ,28-Jul-16,753.5,757.5,758.95,746.1,747,750.8
HCLTECH,EQ,29-Jul-16,750.8,749,758,745.5,752.15,752.95
HCLTECH,EQ,1-Aug-16,752.95,753,791,752.5,778,780.45
HCLTECH,EQ,2-Aug-16,780.45,785.85,804.9,781.15,799.55,800.75
HCLTECH,EQ,3-Aug-16,800.75,857,858.5,816.35,825.7,826.15
HCLTECH,EQ,4-Aug-16,826.15,833,836,820.1,823,823.85
HCLTECH,EQ,5-Aug-16,823.85,824.8,831.45,817.3,820.6,821.75
HCLTECH,EQ,8-Aug-16,821.75,822,829.4,811.6,818,819.1
HCLTECH,EQ,9-Aug-16,819.1,821,824.6,811.05,818.5,816.85
HCLTECH,EQ,10-Aug-16,816.85,816.75,820,805.55,817.95,818.15
HCLTECH,EQ,11-Aug-16,818.15,820,827.45,813.8,825.05,824.55
HCLTECH,EQ,12-Aug-16,824.55,826.05,835.5,807,813.65,814.2
HCLTECH,EQ,16-Aug-16,814.2,813.2,823.8,785.55,796,792.35
HCLTECH,EQ,17-Aug-16,792.35,790,800.85,782,784.55,784.55
HCLTECH,EQ,18-Aug-16,784.55,789.8,792.4,780.1,785,785.8
HCLTECH,EQ,19-Aug-16,785.8,785,794.4,779.6,779.65,781.85
HCLTECH,BT,22-Aug-16,580,783.65,784.05,783.65,-,784.05
HCLTECH,EQ,22-Aug-16,781.85,784.95,787.35,765,769.05,772.25
HCLTECH,EQ,23-Aug-16,772.25,776,795.85,771.6,789,791
HCLTECH,EQ,24-Aug-16,791,795,798.35,781.1,792,790.35
HCLTECH,EQ,25-Aug-16,790.35,798,805,794.05,798,798.05
HCLTECH,EQ,26-Aug-16,798.05,798,800.45,772.8,779,778.75
HCLTECH,EQ,29-Aug-16,778.75,782.95,782.95,751.1,755.1,755.1
HCLTECH,EQ,30-Aug-16,755.1,756,775.75,753.9,771,773.9
HCLTECH,EQ,31-Aug-16,773.9,774,793.45,773.05,778,778.55
HCLTECH,EQ,1-Sep-16,778.55,781.3,789.55,779.1,784,783.8
HCLTECH,EQ,2-Sep-16,783.8,786.95,787.5,779.1,783,784.55
HCLTECH,EQ,6-Sep-16,784.55,780.25,788.3,774.7,786.9,785.6
HCLTECH,EQ,7-Sep-16,785.6,791.9,807,783,784.5,787.1
HCLTECH,EQ,8-Sep-16,787.1,781.5,781.9,750.5,772,773.95
HCLTECH,EQ,9-Sep-16,773.95,774,789.5,773,778,780.55
HCLTECH,EQ,12-Sep-16,780.55,772,792.1,770,780.2,782.7
HCLTECH,EQ,14-Sep-16,782.7,784.65,794.65,775,778.5,776.35
HCLTECH,EQ,15-Sep-16,776.35,782.95,784.5,775,779.1,779
HCLTECH,EQ,16-Sep-16,779,782,790.95,774,784.7,786.35
HCLTECH,EQ,19-Sep-16,786.35,790,798.2,781.9,789,789.05
HCLTECH,EQ,20-Sep-16,789.05,794.95,795.75,784.5,792.5,792.05
HCLTECH,EQ,21-Sep-16,792.05,793.95,798,788.5,788.5,792.6
HCLTECH,EQ,22-Sep-16,792.6,799,799.95,783.8,793,788.85
HCLTECH,EQ,23-Sep-16,788.85,794.65,804,792.4,795,797.25
HCLTECH,EQ,26-Sep-16,797.25,795.05,796.95,785.65,788,788.95
HCLTECH,EQ,27-Sep-16,788.95,788.95,799.8,784,797.15,795.85
HCLTECH,EQ,28-Sep-16,795.85,798,801.9,790,799,796.3
HCLTECH,EQ,29-Sep-16,796.3,799,804.6,781.3,788,791.05
HCLTECH,EQ,30-Sep-16,791.05,797,804,787,800,799.9
HCLTECH,EQ,3-Oct-16,799.9,805,812,794.4,811,808.6
HCLTECH,EQ,4-Oct-16,808.6,812.5,821,810,817.2,818.15
HCLTECH,EQ,5-Oct-16,818.15,818.25,823.25,806.25,815,816
HCLTECH,EQ,6-Oct-16,816,816,816.75,797.2,803.6,801.55
HCLTECH,EQ,7-Oct-16,801.55,802.15,809.45,785.3,806.25,806.55
HCLTECH,EQ,10-Oct-16,806.55,802,815.85,802,813,813
HCLTECH,EQ,13-Oct-16,813,809.8,825.1,790.65,803,803.3
HCLTECH,EQ,14-Oct-16,803.3,804,822.5,799.85,814,812.7
HCLTECH,EQ,17-Oct-16,812.7,817.6,818,803,811.1,808.4
HCLTECH,EQ,18-Oct-16,808.4,812,836.4,812,833.1,834.8
HCLTECH,EQ,19-Oct-16,834.8,834.6,841.65,826,830,830.55
HCLTECH,EQ,20-Oct-16,830.55,829.55,833,812.05,816.4,815.55
HCLTECH,EQ,21-Oct-16,815.55,823,848.7,821.25,830.45,831.75
HCLTECH,EQ,24-Oct-16,831.75,831.25,836.9,808.65,811,810.65
HCLTECH,EQ,25-Oct-16,810.65,806.75,811.5,802.5,803.5,804.55
HCLTECH,EQ,26-Oct-16,804.55,801.7,803.85,787.6,790.7,790.85
HCLTECH,EQ,27-Oct-16,790.85,784.8,786.65,771.3,776.15,774.3
HCLTECH,EQ,28-Oct-16,774.3,774.15,781.2,760,765,763.15
HCLTECH,EQ,30-Oct-16,763.15,770,774,765,767.25,767.75
HCLTECH,EQ,1-Nov-16,767.75,771.8,776.4,767,773.9,772.9
HCLTECH,EQ,2-Nov-16,772.9,765,773,763,764.4,764.3
HCLTECH,EQ,3-Nov-16,764.3,765.9,769.25,760.5,760.5,763.1
HCLTECH,EQ,4-Nov-16,763.1,763,799,763,793,794.75
HCLTECH,EQ,7-Nov-16,794.75,800,827.5,794.9,814,817.2
HCLTECH,EQ,8-Nov-16,817.2,811,815.9,791.25,807.5,809
HCLTECH,EQ,9-Nov-16,809,765,797.75,763.15,789.95,784.85
HCLTECH,EQ,10-Nov-16,784.85,790.05,805.8,776,793,789.65
HCLTECH,EQ,11-Nov-16,789.65,784.85,793,755,766.65,764.1
HCLTECH,EQ,15-Nov-16,764.1,765,787,736,761.5,770.75
HCLTECH,EQ,16-Nov-16,770.75,776,787.95,764.25,770,773.85
HCLTECH,EQ,17-Nov-16,773.85,766,776,756,760.6,760.15
HCLTECH,EQ,18-Nov-16,760.15,757.6,778.95,757.6,761,763.85
HCLTECH,EQ,21-Nov-16,763.85,765,779.5,755.2,759,758.35
HCLTECH,EQ,22-Nov-16,758.35,765,767.5,755.05,762.4,762.1
HCLTECH,EQ,23-Nov-16,762.1,763,768.7,756.45,765.05,763.45
HCLTECH,EQ,24-Nov-16,763.45,765,772.65,753,767.15,767.8
HCLTECH,EQ,25-Nov-16,767.8,771.95,812,770.05,799.25,801.95
HCLTECH,EQ,28-Nov-16,801.95,806,811.15,790.35,805,806.05
HCLTECH,EQ,29-Nov-16,806.05,806,813.7,799.3,808.35,805.3
HCLTECH,EQ,30-Nov-16,805.3,810,810.45,798,805,803.8
HCLTECH,EQ,1-Dec-16,803.8,803.9,806.5,792,804.6,803.1
HCLTECH,EQ,2-Dec-16,803.1,801.7,816.9,790,790.1,793.6
HCLTECH,EQ,5-Dec-16,793.6,789.55,801.45,782.2,797.4,793.4
HCLTECH,EQ,6-Dec-16,793.4,798,801.5,778.4,779.35,780.9
HCLTECH,EQ,7-Dec-16,780.9,786.7,789.1,771.1,788.7,785.35
HCLTECH,EQ,8-Dec-16,785.35,789,797,783,795.4,794.85
HCLTECH,EQ,9-Dec-16,794.85,797,805.9,783.25,802.5,803.3
HCLTECH,EQ,12-Dec-16,803.3,796,803.55,790.65,800.05,799.8
HCLTECH,EQ,13-Dec-16,799.8,801.05,803.9,791.2,801,800.95
HCLTECH,EQ,14-Dec-16,800.95,806.1,824.3,796.25,822,820.8
HCLTECH,EQ,15-Dec-16,820.8,822,840,822,830,832.15
HCLTECH,EQ,16-Dec-16,832.15,835.8,835.8,815.2,820.6,820.6
HCLTECH,EQ,19-Dec-16,820.6,820.6,826.9,815,826,824.7
HCLTECH,EQ,20-Dec-16,824.7,825,834.15,824.35,831.8,830.15
HCLTECH,EQ,21-Dec-16,830.15,835,836.8,816.3,819,820.8
HCLTECH,EQ,22-Dec-16,820.8,818.3,822.9,806,815.2,817.1
HCLTECH,EQ,23-Dec-16,817.1,816,816,791,797.25,793.75
HCLTECH,EQ,26-Dec-16,793.75,791.9,797.8,783.3,788.35,790.4
HCLTECH,EQ,27-Dec-16,790.4,788.9,809.9,787,804,804.85
HCLTECH,EQ,28-Dec-16,804.85,810,817.75,804.15,809.7,807.05
HCLTECH,EQ,29-Dec-16,807.05,807.1,824.9,805.3,823,819.35
HCLTECH,EQ,30-Dec-16,819.35,822,830,814.9,825.2,827.95
HCLTECH,EQ,2-Jan-17,827.95,823,834,822.3,825.75,828.5
HCLTECH,EQ,3-Jan-17,828.5,831,837,823.5,835.05,835.15
HCLTECH,EQ,4-Jan-17,835.15,835.55,860,833.05,859.3,856.95
HCLTECH,EQ,5-Jan-17,856.95,860,869.75,840.1,844.55,844.65
HCLTECH,EQ,6-Jan-17,844.65,835,840.3,806.75,813.5,814.4
HCLTECH,EQ,9-Jan-17,814.4,806.5,840.15,805.95,835.2,838.3
HCLTECH,EQ,10-Jan-17,838.3,842.7,844,834.5,837,837.85
HCLTECH,EQ,11-Jan-17,837.85,839.5,844.5,826.75,830.05,833.25
HCLTECH,EQ,12-Jan-17,833.25,830.05,849.9,830.05,846.05,847.7
HCLTECH,EQ,13-Jan-17,847.7,850.2,857.95,838.6,845.15,850.25
HCLTECH,EQ,16-Jan-17,850.25,847.9,847.9,826.8,828.4,830.55
HCLTECH,EQ,17-Jan-17,830.55,827,843.5,827,835.6,837.75
HCLTECH,EQ,18-Jan-17,837.75,837.5,845.55,836.25,845,844.05
HCLTECH,EQ,19-Jan-17,844.05,844,851.45,837.6,840.15,844.15
HCLTECH,EQ,20-Jan-17,844.15,840,845,833.7,835.25,838.75
HCLTECH,EQ,23-Jan-17,838.75,834,860.5,828,858.75,857.3
HCLTECH,EQ,24-Jan-17,857.3,842,854,826.9,845.2,848.8
HCLTECH,EQ,25-Jan-17,848.8,853,857.3,837.55,838.65,841.25
HCLTECH,EQ,27-Jan-17,841.25,844,849.9,840.65,841.25,844.2
HCLTECH,EQ,30-Jan-17,844.2,831.1,842.4,828.1,840.3,840.25
HCLTECH,EQ,31-Jan-17,840.25,835.25,837.3,787.1,804.7,811.15
HCLTECH,EQ,1-Feb-17,811.15,805,819.5,778.65,812,813.95
HCLTECH,EQ,2-Feb-17,813.95,814,834.1,810.15,822.5,827.15
HCLTECH,EQ,3-Feb-17,827.15,825,835.7,816.85,832,830.75
HCLTECH,EQ,6-Feb-17,830.75,835,836.5,816.6,825,824.1
HCLTECH,EQ,7-Feb-17,824.1,824,827.7,812,814.4,815.7
HCLTECH,EQ,8-Feb-17,815.7,819,819.05,804.75,808.85,808.5
HCLTECH,EQ,9-Feb-17,808.5,810.95,822.3,802.05,819.8,819.7
HCLTECH,EQ,10-Feb-17,819.7,822.1,830,812.3,829.9,828.4
HCLTECH,EQ,13-Feb-17,828.4,831,833.65,821,825.9,827.3
HCLTECH,EQ,14-Feb-17,827.3,829.2,834.45,824.5,831.95,832
HCLTECH,EQ,15-Feb-17,832,832,838.6,822.6,830.5,830.3
HCLTECH,EQ,16-Feb-17,830.3,827.25,846.9,827.25,844.75,845
HCLTECH,EQ,17-Feb-17,845,850,850,831.1,839.05,839.25
HCLTECH,EQ,20-Feb-17,839.25,842,847,837.25,846.8,844
HCLTECH,EQ,21-Feb-17,844,844.1,862.5,844.1,849,851.3
HCLTECH,EQ,22-Feb-17,851.3,852.3,865,830.55,833.05,834.2
HCLTECH,EQ,23-Feb-17,834.2,835,851,835,839.9,842.85
HCLTECH,EQ,27-Feb-17,842.85,844.9,851.35,836.05,840.8,839.95
HCLTECH,EQ,28-Feb-17,839.95,844,846,835.85,839.5,840.1
HCLTECH,EQ,1-Mar-17,840.1,843,851,839.55,846.6,849.1
HCLTECH,EQ,2-Mar-17,849.1,850,853.5,839.3,839.3,843.75
HCLTECH,EQ,3-Mar-17,843.75,844,854.8,835.15,850.4,852.9
HCLTECH,EQ,6-Mar-17,852.9,850.7,867.7,846.1,854,855.55
HCLTECH,EQ,7-Mar-17,855.55,861.7,861.7,852.2,856,857.35
HCLTECH,EQ,8-Mar-17,857.35,857,858,844.25,847.3,847.7
HCLTECH,EQ,9-Mar-17,847.7,854,854,842.35,845,844.35
HCLTECH,EQ,10-Mar-17,844.35,849.35,858,840.9,846,846.35
HCLTECH,EQ,14-Mar-17,846.35,865,865,850,852,853.6
HCLTECH,EQ,15-Mar-17,853.6,850.5,855.9,837.25,841.15,842.9
HCLTECH,EQ,16-Mar-17,842.9,860.8,863.9,849.6,857,855.4
HCLTECH,EQ,17-Mar-17,855.4,857.25,871,853,866.05,865.75
HCLTECH,EQ,20-Mar-17,865.75,871.95,879,861.15,864,864.35
HCLTECH,EQ,21-Mar-17,864.35,865,874.4,851.95,859.5,859.3
HCLTECH,EQ,22-Mar-17,859.3,850.7,874.7,848.5,870,872.75
HCLTECH,EQ,23-Mar-17,872.75,871.05,880,868.95,876,876.65
HCLTECH,EQ,24-Mar-17,876.65,872.3,876.5,871.15,873.5,873.05
HCLTECH,EQ,27-Mar-17,873.05,868,873.2,847.05,851.65,852.15
HCLTECH,EQ,28-Mar-17,852.15,855.55,870.75,852.15,860,859.9
HCLTECH,EQ,29-Mar-17,859.9,865.4,879.5,859.6,874,877.6
HCLTECH,EQ,30-Mar-17,877.6,870,881.7,865.05,870,875.85
HCLTECH,EQ,31-Mar-17,875.85,884,890.15,867,876,874.75
HCLTECH,EQ,3-Apr-17,874.75,874.1,878.25,858.5,864.9,866.25
HCLTECH,EQ,5-Apr-17,866.25,869,869,846.4,848,850.5
HCLTECH,EQ,6-Apr-17,850.5,848,856.55,847,852,853.5
HCLTECH,EQ,7-Apr-17,853.5,853.9,858.6,846.9,849.75,849.3
HCLTECH,EQ,10-Apr-17,849.3,849,857.5,831,833.25,833.05
HCLTECH,EQ,11-Apr-17,833.05,835,838,826,835,833.8
HCLTECH,EQ,12-Apr-17,833.8,831.35,834.95,827,830.2,831.65
HCLTECH,EQ,13-Apr-17,831.65,832.5,832.5,805.4,812.05,809.1
HCLTECH,EQ,17-Apr-17,809.1,800.15,817.5,800.15,810.5,810.8
HCLTECH,EQ,18-Apr-17,810.8,812,819.95,804,804.9,808.05
HCLTECH,EQ,19-Apr-17,808.05,806.5,819.55,803.95,809,808.6
HCLTECH,EQ,20-Apr-17,808.6,810.75,815.9,808.6,814.5,814.9
HCLTECH,EQ,21-Apr-17,814.9,817,821.45,807.8,811,812.75
HCLTECH,EQ,24-Apr-17,812.75,813,824,809.25,819.25,819.55
HCLTECH,EQ,25-Apr-17,819.55,824,825.85,813.6,818,819.95
HCLTECH,EQ,26-Apr-17,819.95,821.9,822,796.55,801,800.25
HCLTECH,EQ,27-Apr-17,800.25,797,820,796.2,809.95,809.7
HCLTECH,EQ,28-Apr-17,809.7,812.9,820,799.75,816.15,814.1
HCLTECH,EQ,2-May-17,814.1,816.15,825.45,811.7,822.1,822.05
HCLTECH,EQ,3-May-17,822.05,824.95,837.5,821,836,835.1
HCLTECH,EQ,4-May-17,835.1,836.1,842.6,808.15,815.85,818
HCLTECH,EQ,5-May-17,818,820.95,832,814.3,828,829.6
HCLTECH,EQ,8-May-17,829.6,829.85,845,825.7,842,840.2
HCLTECH,EQ,9-May-17,840.2,845,854.85,839.95,849,849.75
HCLTECH,EQ,10-May-17,849.75,848.75,850.9,838.1,841.1,843.6
HCLTECH,EQ,11-May-17,843.6,857.8,858.8,835.6,841.45,838.7
HCLTECH,EQ,12-May-17,838.7,840,848.2,839.05,847.5,847.65
HCLTECH,EQ,15-May-17,847.65,848.5,850,845,847.05,848.55
HCLTECH,EQ,16-May-17,848.55,850,856.1,848.05,849.45,849.6
HCLTECH,EQ,17-May-17,849.6,852,855.3,842.2,853.95,853.55
HCLTECH,EQ,18-May-17,853.55,850.85,872.25,844.25,845.65,848.4
HCLTECH,EQ,19-May-17,848.4,853,854.5,844.1,845,844.7
HCLTECH,EQ,22-May-17,844.7,850,862.25,848,859,857.45
HCLTECH,EQ,23-May-17,857.45,863,870.8,859.15,864.85,864.9
HCLTECH,EQ,24-May-17,864.9,854.9,857.95,840,852.25,854.85
HCLTECH,EQ,25-May-17,854.85,860.25,867.5,852.6,859,859.6
HCLTECH,EQ,26-May-17,859.6,857.7,866,855.45,858.05,859.1
HCLTECH,EQ,29-May-17,859.1,858.9,872,851.45,864.9,864.45
HCLTECH,EQ,30-May-17,864.45,864.45,871.95,852.95,870,868.15
HCLTECH,EQ,31-May-17,868.15,864.1,869.3,858.25,860,864.25
HCLTECH,EQ,1-Jun-17,864.25,863,871,859.15,863,862.25
